comment_id,comment_text,likes,sentiment,theme,timestamp,video_id,user_id
206,I might be missing the transition is supposed to mean.,3,-0.294,Confusion about topic,2025-12-22 08:51:04.934340,vid_j01p5w11,user_gz87msnr
207,This reminds me of screen time is a big variable.,16,-0.288,General discussion,2025-12-24 08:30:54.934340,vid_wgxqsrlx,user_dopzpopa
208,I got lost at the formula is supposed to mean.,16,-0.379,Confusion about topic,2026-02-16 00:51:50.934340,vid_p4cd0ppx,user_98bnlsvx
209,Can you show the main idea with a quick demo?,16,-0.024,Request for more explanation,2026-02-07 23:30:37.934340,vid_8dy3pw3v,user_dksjk0kc
210,Would you clarify the logic with context?,625,0.097,Request for more explanation,2025-12-10 03:37:31.934340,vid_7q82emyo,user_nrffq85c
211,I'm confused about how this works in the video.,17,-0.312,Confusion about topic,2025-12-31 07:43:43.934340,vid_vt6ldkvi,user_g7a74fv0
212,Can you explain the takeaway with a quick demo?,31,-0.004,Request for more explanation,2025-12-08 23:32:43.934340,vid_hi15w3pb,user_ukx5dwtb
213,Exactly what I needed saved me hours.,26,0.574,Positive feedback / praise,2025-12-24 00:17:49.934340,vid_c7rnyuyr,user_xga9btds
214,Would you clarify the process in plain language?,18,-0.032,Request for more explanation,2026-02-11 17:42:49.934340,vid_3u7jw9wc,user_8yuytgqe
215,Would you clarify the takeaway with a quick demo?,6,0.194,Request for more explanation,2026-01-02 03:29:04.934340,vid_bw4ql7k3,user_iw2kj0ae
216,Still unsure about the takeaway in another video?,21,0.196,Request for more explanation,2026-01-02 21:17:18.934340,vid_fn3l68ev,user_fepmm8en
217,In my experience the environment is worth testing.,4,0.181,General discussion,2025-11-21 19:51:07.934340,vid_4eqvrzc2,user_84crfzg5
218,I need more detail on the process with a simple analogy?,7,0.285,Request for more explanation,2025-11-24 01:11:40.934340,vid_gsk35hxd,user_peimnxd2
219,This helped me thank you.,5,0.982,Positive feedback / praise,2026-01-02 08:33:08.934340,vid_oc9juxvm,user_v1fl5tck
220,I've noticed sleep cycles is key for results.,10,-0.148,General discussion,2025-12-26 06:20:22.934340,vid_fq82salj,user_ydug3t10
221,I'm confused about the transition you meant.,115,-0.211,Confusion about topic,2026-01-28 20:19:04.934340,vid_rc474uri,user_pf1bievh
222,Please explain the logic step by step?,1,-0.033,Request for more explanation,2026-01-27 22:29:27.934340,vid_zw3pe30x,user_kjmy94zg
223,Could you walk through the last part with a quick demo?,19,0.222,Request for more explanation,2025-12-27 04:02:05.934340,vid_ioj1qftf,user_gx6uvtx2
224,Can someone explain the definition at that timestamp.,2,-0.297,Confusion about topic,2026-01-25 16:50:33.934340,vid_dx0ug12i,user_9m5zdbjs
225,"Wait, what is the transition in this context.",5,-0.069,Confusion about topic,2025-12-26 19:54:06.934340,vid_au1qg8kp,user_7p1xkz3w
226,"Wait, what is the formula for beginners.",30,-0.206,Confusion about topic,2026-01-13 23:08:27.934340,vid_1j790486,user_1e90qgcc
227,Can you show the main idea with a simple analogy?,10,0.043,Request for more explanation,2025-11-20 01:00:05.934340,vid_os7kfseq,user_tx7g7t5x
228,I wish you explained the method with a diagram?,3,-0.017,Request for more explanation,2025-12-31 03:31:38.934340,vid_h11k53gr,user_nrw4nujw
229,Can you show the last part with a quick demo?,4,0.251,Request for more explanation,2025-12-18 20:50:19.934340,vid_vxjryqjq,user_t2qyx3qx
230,Great explanation for real.,19,0.937,Positive feedback / praise,2026-01-22 12:10:41.934340,vid_scan30t3,user_c9qak5d6
231,"Wait, what is the example for beginners.",4,-0.233,Confusion about topic,2026-01-03 17:49:32.934340,vid_7whpkbvw,user_7a95e1cc
232,One thing I'd add is timing made a big difference.,11,0.08,General discussion,2026-01-18 20:49:14.934340,vid_tt6mzbxw,user_ga36fmtk
233,Exactly what I needed I've seen on this topic.,9,0.603,Positive feedback / praise,2026-02-13 21:54:20.934340,vid_htkntyie,user_chaf6rs9
234,"Wait, what is the key step in the video.",4,-0.012,Confusion about topic,2025-12-27 16:59:08.934340,vid_9c6d9bg7,user_oe75w5go
235,I don't understand the transition exactly means.,95,-0.191,Confusion about topic,2026-01-13 02:24:34.934340,vid_4ejhjzq9,user_stvh2h63
236,Still unsure about the example with a quick demo?,18,0.095,Request for more explanation,2026-01-12 16:09:08.934340,vid_w2in2is4,user_hnkcavoo
237,Would you clarify this step in another video?,1,-0.084,Request for more explanation,2025-11-26 10:23:25.934340,vid_muyowshy,user_0jm1xvwf
238,I wish you explained the last part with real examples?,11,0.095,Request for more explanation,2025-12-27 09:24:51.934340,vid_61ydzdoz,user_w31a5672
239,I need more detail on this step with real examples?,4,0.001,Request for more explanation,2026-01-06 03:55:56.934340,vid_1okls4ii,user_tsomi0yk
240,What does the formula at that timestamp.,23,-0.338,Confusion about topic,2026-02-02 19:25:36.934340,vid_nis616fq,user_zuoqpqfn
241,Would you clarify the example in plain language?,4,0.073,Request for more explanation,2026-01-25 07:47:54.934340,vid_975uqqit,user_qfljtvfj
242,Quick note: screen time is what worked for me.,8,0.312,General discussion,2026-01-15 03:32:39.934340,vid_lg2lc3bf,user_1oktsf8t
243,Finally get it thank you.,16,0.695,Positive feedback / praise,2026-02-03 07:13:00.934340,vid_pdbx52ni,user_8r0ifej5
244,Super clear this is gold.,23,0.44,Positive feedback / praise,2025-12-23 16:21:04.934340,vid_0d73nejv,user_vkko7i2q
245,What does the point here right there.,2,-0.182,Confusion about topic,2026-01-07 13:02:54.934340,vid_4dgg9wyg,user_tg33jq9b
246,I got lost at the term you used exactly means.,6,-0.189,Confusion about topic,2025-12-01 10:19:00.934340,vid_xjexujuf,user_3ba6hvee
247,Super clear simple and clear.,5,0.594,Positive feedback / praise,2026-02-02 14:54:45.934340,vid_o0ldtz8b,user_strbuxvq
248,I'm confused about the formula in this context.,4,-0.017,Confusion about topic,2025-12-05 22:00:59.934340,vid_gghl2fy0,user_wo6p3o0m
249,I don't understand the point here you said.,63,-0.085,Confusion about topic,2026-01-16 03:19:16.934340,vid_tuof7f8t,user_6zxoyajy
250,Love this thank you.,14,0.735,Positive feedback / praise,2025-12-24 04:52:32.934340,vid_3ki0v2aw,user_5qfagq6j
251,One thing I'd add is sleep cycles is a big variable.,2,-0.374,General discussion,2025-12-12 09:19:58.934340,vid_blf5sdzt,user_apw38au7
252,Finally get it I've seen on this topic.,25,0.533,Positive feedback / praise,2025-11-21 21:45:48.934340,vid_4pgjm00i,user_ukh3jqrr
253,Would you clarify the takeaway in another video?,93,0.176,Request for more explanation,2026-01-01 13:14:02.934340,vid_als1jav8,user_72qxjjr4
254,This reminds me of habits can be counterintuitive.,28,0.239,General discussion,2026-02-08 16:54:54.934340,vid_nfqrwuef,user_ktt4rpge
255,Please explain the logic with a simple analogy?,2,0.125,Request for more explanation,2025-11-29 17:30:28.934340,vid_g0k2rtjc,user_5u5kkjhu
256,I've noticed timing seems underrated.,5,-0.199,General discussion,2025-11-25 00:23:59.934340,vid_pfkap0wz,user_wfcwsihq
257,I'm confused about the transition for beginners.,36,-0.125,Confusion about topic,2026-01-09 10:28:24.934340,vid_qxw7ds7k,user_6bwlzzj4
258,Can you explain the example with context?,4,0.252,Request for more explanation,2026-01-08 14:04:05.934340,vid_25pnv0gu,user_is7effp3
259,Best video you made it click.,15,0.373,Positive feedback / praise,2026-01-06 14:17:10.934340,vid_a8f66b9y,user_0v5ac4hy
260,Still unsure about the process with numbers?,21,-0.078,Request for more explanation,2025-11-19 18:10:21.934340,vid_nz51mgy1,user_cxptc378
261,Can you show the process with a simple analogy?,3,0.228,Request for more explanation,2025-12-09 00:18:10.934340,vid_ec89s334,user_ww40mt05
262,Has this been replicable for most people?,8,-0.391,Skepticism / credibility concern,2026-01-23 13:37:45.934340,vid_wid6zlsn,user_vc9qv0y8
263,It also depends on routine changes is a big variable.,0,-0.354,General discussion,2025-11-23 15:07:58.934340,vid_v05aqbyu,user_go1hg32p
264,Can you break down the main idea with a simple analogy?,3,0.105,Request for more explanation,2025-11-22 22:36:03.934340,vid_m5f3qaop,user_uiueszya
265,Best video simple and clear.,7,0.636,Positive feedback / praise,2025-11-30 08:13:00.934340,vid_kss9awoy,user_qd5zbjn2
266,I need more detail on that concept with numbers?,2,0.054,Request for more explanation,2026-01-09 14:09:08.934340,vid_92p8j575,user_jsfm6k6t
267,I doubt real or just hype?,54,-0.711,Skepticism / credibility concern,2025-12-09 04:55:20.934340,vid_97ptv9l6,user_8n1p01li
268,Can you explain the takeaway in another video?,2,-0.083,Request for more explanation,2026-01-09 18:29:27.934340,vid_60nffrtx,user_z3tcwyp0
269,I've noticed diet is tricky to optimize.,6,-0.223,General discussion,2026-01-21 13:17:07.934340,vid_s6y04n3y,user_3m4vrpr1
270,I tried this and exercise can be counterintuitive.,10,-0.289,General discussion,2025-12-04 06:50:57.934340,vid_sf3r2vou,user_k8d121by
271,Side thought: stress levels can be counterintuitive.,44,-0.437,General discussion,2025-11-25 17:12:16.934340,vid_qr5o1ce7,user_r2ftxudm
272,Love this simple and clear.,2,0.801,Positive feedback / praise,2025-12-19 12:51:08.934340,vid_b5yufxh6,user_io77acrn
273,I'm skeptical replicable or just hype?,32,-0.759,Skepticism / credibility concern,2025-12-22 21:09:23.934340,vid_1fb0gq3a,user_afsbqcfw
274,I doubt real in practice?,9,-0.436,Skepticism / credibility concern,2025-12-13 11:42:32.934340,vid_7c1r0bur,user_bc19xt9r
275,Still unsure about the logic with a quick demo?,3,-0.048,Request for more explanation,2026-01-26 04:56:57.934340,vid_i0prcph3,user_1ev2kly0
276,Not sure what the definition for beginners.,15,-0.153,Confusion about topic,2026-02-06 18:36:17.934340,vid_99iwzgk8,user_zqfrle95
277,This part is unclear: the term you used in the video.,11,-0.2,Confusion about topic,2025-12-13 05:53:33.934340,vid_ditwpla6,user_is1dirsc
278,Great explanation saved me hours.,5,0.829,Positive feedback / praise,2025-11-29 16:44:00.934340,vid_a7g315bd,user_64ywp2ji
279,Still confused about REM vs deep sleep for beginners.,10,-0.3,Confusion about topic,2026-02-05 20:23:09.934340,vid_p4rec8tu,user_5zjj3dmq
280,Could you walk through the process with a diagram?,6,0.143,Request for more explanation,2025-11-22 17:38:06.934340,vid_uz5bf3ks,user_6kgq3im7
281,Where's the validated or just a theory?,10,-0.381,Skepticism / credibility concern,2026-01-19 21:41:13.934340,vid_cnlhjnxp,user_aqy28tkj
282,Not sure what the formula you meant.,19,-0.322,Confusion about topic,2026-01-30 04:02:52.934340,vid_90uktuel,user_wjwnjew2
283,What does how this works you meant.,52,-0.103,Confusion about topic,2026-02-11 20:01:21.934340,vid_s4z6rnk3,user_73t5xjse
284,I might be missing how this works in the video.,2,-0.167,Confusion about topic,2025-12-18 06:40:53.934340,vid_v4q5b8fx,user_i6ft7jkm
285,So helpful you made it click.,94,0.323,Positive feedback / praise,2026-02-07 12:21:21.934340,vid_qwrwnie7,user_dlevufgw
286,Can you explain the difference with numbers?,1,0.127,Request for more explanation,2025-12-25 06:00:29.934340,vid_yvl5bt6o,user_o1jjobbm
287,I tried this and the environment can be counterintuitive.,8,-0.004,General discussion,2025-12-05 21:51:28.934340,vid_b3db29oh,user_s2vlat4r
288,Is there proof credible at scale?,17,-0.589,Skepticism / credibility concern,2025-11-19 14:57:25.934340,vid_ff8p5l2z,user_bpwel6bx
289,Really appreciate this thank you.,12,0.861,Positive feedback / praise,2025-12-15 14:23:10.934340,vid_jmfwxej5,user_y3695neq
290,I got lost at the term you used for beginners.,5,-0.369,Confusion about topic,2026-01-16 23:33:51.934340,vid_mhwwqxye,user_2cni1rk9
291,I'm skeptical backed by data or just a theory?,7,-0.501,Skepticism / credibility concern,2025-11-26 04:44:07.934340,vid_bk9f6g8v,user_e2ij02h4
292,Still unsure about the difference with real examples?,5,-0.01,Request for more explanation,2026-02-03 13:27:29.934340,vid_3gy0ynoy,user_slprs0hi
293,One thing I'd add is stress levels is worth testing.,5,-0.432,General discussion,2026-01-19 22:32:00.934340,vid_ape7om7o,user_7av4oylx
294,One thing I'd add is routine changes can be counterintuitive.,23,0.075,General discussion,2025-11-19 10:04:44.934340,vid_dm6int2t,user_9op8cpfy
295,It also depends on exercise matters more than I expected.,13,-0.101,General discussion,2025-12-20 03:06:31.934340,vid_c8ybobpy,user_4lpim5o0
296,Would you clarify this step with real examples?,4,0.035,Request for more explanation,2025-12-07 19:51:51.934340,vid_1r2xgpb2,user_2bcchbfx
297,I need more detail on this step with a simple analogy?,24,-0.018,Request for more explanation,2026-02-01 12:19:04.934340,vid_04t76piv,user_jzcilicm
298,Do we have scientifically proven for everyone?,13,-0.504,Skepticism / credibility concern,2026-01-30 12:01:12.934340,vid_6re8iv8a,user_zd5ta1wn
299,Is there proof a real effect?,22,-0.592,Skepticism / credibility concern,2025-11-23 09:35:57.934340,vid_y0rsg5u3,user_d1rf5t11
300,Can you show the takeaway with context?,18,0.272,Request for more explanation,2025-12-07 07:15:26.934340,vid_haxwdlpb,user_7gpmfd5x
301,Quick note: the environment matters more than I expected.,4,0.223,General discussion,2026-01-07 12:49:25.934340,vid_jrdhqxah,user_v5citvbf
302,Could you expand on the logic in plain language?,5,0.16,Request for more explanation,2025-11-30 10:33:31.934340,vid_s5rcgb07,user_dr4lvsg9
303,What does how this works in this context.,21,-0.028,Confusion about topic,2025-12-24 08:59:23.934340,vid_7nxdt7u6,user_xibe7fgw
304,Please explain the logic with context?,18,0.244,Request for more explanation,2025-12-21 23:08:32.934340,vid_clgvjimx,user_jpem88i8
305,This helped me this is gold.,9,0.638,Positive feedback / praise,2025-12-18 12:33:02.934340,vid_5hhvyhxd,user_29zve3zc
306,I got lost at the difference between stages in practice.,10,-0.119,Confusion about topic,2026-01-14 19:56:07.934340,vid_gk2fswhy,user_5kfp5cng
307,So helpful you nailed it.,37,0.988,Positive feedback / praise,2025-11-27 18:50:26.934340,vid_hwifrpu6,user_f2zoe8yp
308,This part is unclear: the definition in practice.,5,-0.033,Confusion about topic,2025-12-12 11:17:36.934340,vid_3yrxk65a,user_7u5q4lzj
309,Could you walk through the takeaway with real examples?,16,-0.009,Request for more explanation,2025-11-28 20:13:35.934340,vid_wseb06za,user_9ndlzri5
310,Really appreciate this you nailed it.,7,0.332,Positive feedback / praise,2026-01-12 12:55:19.934340,vid_0upnsm9h,user_20jmiuyy
311,Not sure this scientifically proven or just a theory?,7,-0.766,Skepticism / credibility concern,2026-02-07 18:32:03.934340,vid_wgiyqkq2,user_i4tg87jj
312,"Wait, what is the point here you meant.",30,-0.001,Confusion about topic,2026-01-17 19:02:39.934340,vid_ys8bh95h,user_7cph3sag
313,Can you show the process a bit more slowly?,660,0.163,Request for more explanation,2026-01-05 17:17:49.934340,vid_hzlplh87,user_46xnrfo9
314,Still unsure about the main idea in another video?,22,0.182,Request for more explanation,2025-12-10 02:00:12.934340,vid_d72o201u,user_0uqta9rr
315,Not sure this credible beyond anecdotes?,38,-0.235,Skepticism / credibility concern,2026-01-30 23:26:44.934340,vid_6k5yq8o5,user_8lmfd9x9
316,I'm skeptical validated at scale?,9,-0.498,Skepticism / credibility concern,2026-01-18 14:59:28.934340,vid_m4ajx32a,user_a8vw3kve
317,Can you show the takeaway in another video?,19,0.012,Request for more explanation,2025-11-20 23:22:25.934340,vid_pi7owe5e,user_subr99p9
318,Can you break down the logic in plain language?,6,0.022,Request for more explanation,2026-01-21 02:35:55.934340,vid_sagkavrc,user_yknxh6di
319,So helpful keep these coming.,13,0.807,Positive feedback / praise,2025-12-25 14:05:49.934340,vid_6agiwz9u,user_oggg0jmk
320,Is this actually accurate in practice?,8,-0.41,Skepticism / credibility concern,2026-01-05 09:10:52.934340,vid_2op4u7wj,user_pkhiskvn
321,Still confused about REM vs deep sleep right there.,10,-0.065,Confusion about topic,2025-12-19 13:47:57.934340,vid_0vysd3c5,user_mqthb4e6
322,I wish you explained the method with a quick demo?,17,0.231,Request for more explanation,2026-02-09 21:24:23.934340,vid_bfv2kggh,user_20wm0no6
323,Would you clarify the takeaway with numbers?,4,0.098,Request for more explanation,2025-12-25 14:45:24.934340,vid_khe15ibc,user_whn2c1k6
324,"For anyone curious, diet made a big difference.",90,-0.276,General discussion,2025-12-05 04:13:33.934340,vid_b0flabeh,user_1iblfa51
325,I got lost at the formula in this context.,3,-0.136,Confusion about topic,2025-12-05 15:05:16.934340,vid_amsxaaqf,user_kkqwqfss
326,I need more detail on this step with context?,2,0.202,Request for more explanation,2025-12-18 04:43:21.934340,vid_azlohspp,user_ehlz6qwk
327,What does the point here you meant.,32,-0.097,Confusion about topic,2026-01-02 18:03:54.934340,vid_f32jski4,user_txmy8evz
328,Not sure what the example in practice.,22,-0.087,Confusion about topic,2025-12-29 13:40:52.934340,vid_aimp7oa0,user_a7qkauw2
329,Interesting point about routine changes can be counterintuitive.,18,-0.112,General discussion,2025-12-10 09:03:11.934340,vid_9r17wlqi,user_24hnethf
